Date, Close/Last, Volume, Open, High, Low
6/15/12,$29.91 ,646594,$29.39 ,$29.95 ,$28.81 
6/14/12,$29.39 ,872161,$30.18 ,$30.65 ,$28.62 
6/13/12,$29.77 ,844371,$29.55 ,$30.64 ,$29.47 
6/12/12,$29.66 ,568994,$29.23 ,$29.84 ,$28.81 
6/11/12,$29.12 ,635317,$30.31 ,$31 ,$28.96 
6/8/12,$30.08 ,879409,$28.86 ,$30.19 ,$28.15 
6/7/12,$28.93 ,492015,$29.81 ,$29.87 ,$28.85 
6/6/12,$29.22 ,909808,$28.20 ,$29.45 ,$28.14 
6/5/12,$27.91 ,630885,$27.84 ,$28.39 ,$27.56 
6/4/12,$27.88 ,1030834,$28.03 ,$28.41 ,$27.11 
6/1/12,$28.15 ,885710,$28.53 ,$29.16 ,$27.76 
5/31/12,$29.50 ,1118365,$30.07 ,$30.29 ,$28.75 
5/30/12,$30.41 ,1307141,$31.08 ,$31.42 ,$30.24 
5/29/12,$31.69 ,1647379,$30.01 ,$31.93 ,$30.01 
5/25/12,$29.81 ,757009,$30.16 ,$30.41 ,$29.20 
5/24/12,$30.32 ,1075520,$31.25 ,$31.25 ,$29.69 
5/23/12,$31.02 ,1220349,$30.56 ,$31.05 ,$29.50 
5/22/12,$30.79 ,2366170,$30.10 ,$31.34 ,$30 
5/21/12,$28.77 ,1475170,$27.58 ,$29.26 ,$27.12 
5/18/12,$27.56 ,1616487,$28.37 ,$28.46 ,$26.83 
5/17/12,$28.57 ,1148918,$29.30 ,$29.79 ,$28.24 
5/16/12,$29.18 ,1256184,$29.58 ,$30.18 ,$28.88 
5/15/12,$29.43 ,1585532,$30.26 ,$30.96 ,$29.22 
5/14/12,$30.06 ,1380742,$31.92 ,$32.13 ,$30.05 
5/11/12,$32.25 ,1221005,$32.49 ,$33.44 ,$32.16 
5/10/12,$32.96 ,5556301,$32.97 ,$34.68 ,$32.40 
5/9/12,$30.06 ,1928123,$30.30 ,$30.77 ,$29.76 
5/8/12,$30.19 ,3097180,$32.50 ,$32.73 ,$29.37 
5/7/12,$32.47 ,1157969,$31.96 ,$32.58 ,$31.61 
5/4/12,$31.83 ,1247286,$32.32 ,$32.46 ,$31.40 
5/3/12,$32.46 ,839388,$33.91 ,$34 ,$32.13 
5/2/12,$33.94 ,497251,$33.50 ,$34.39 ,$33.39 
5/1/12,$33.78 ,658947,$33.13 ,$34.21 ,$33.13 
4/30/12,$33.13 ,413848,$33.27 ,$33.36 ,$32.58 
4/27/12,$33.34 ,589005,$33.60 ,$33.63 ,$32.91 
4/26/12,$33.49 ,424519,$32.96 ,$33.52 ,$32.91 
4/25/12,$32.91 ,712133,$32.07 ,$32.99 ,$32.07 
4/24/12,$31.82 ,674467,$31.82 ,$32.20 ,$31 
4/23/12,$31.94 ,890715,$32.86 ,$32.97 ,$31.71 
4/20/12,$33.16 ,821774,$33.14 ,$33.73 ,$32.94 
4/19/12,$33.16 ,774878,$32.75 ,$33.43 ,$32.50 
4/18/12,$32.66 ,823096,$32.09 ,$32.75 ,$31.53 
4/17/12,$32.24 ,1114963,$32.43 ,$33.07 ,$32.04 
4/16/12,$32.25 ,1097204,$33.41 ,$33.70 ,$32.09 
4/13/12,$33.59 ,649580,$33.94 ,$34.04 ,$32.85 
4/12/12,$33.44 ,1033804,$33.77 ,$34.48 ,$32.92 
4/11/12,$33.09 ,1105347,$33.24 ,$33.29 ,$32.01 
4/10/12,$32.46 ,1847669,$33.15 ,$33.85 ,$32.10 
4/9/12,$33.15 ,1655155,$34.10 ,$34.29 ,$33.10 
4/5/12,$34.48 ,1509378,$35.10 ,$35.44 ,$34.41 
4/4/12,$35 ,4481309,$35.27 ,$35.49 ,$34.69 
4/3/12,$38.01 ,1074804,$36.70 ,$38.47 ,$36.67 
4/2/12,$36.58 ,1028004,$37.33 ,$37.97 ,$36.53 
3/30/12,$37.24 ,886312,$37.52 ,$37.94 ,$36.68 
3/29/12,$37.33 ,796335,$38.19 ,$38.19 ,$37.03 
3/28/12,$37.85 ,954870,$37.78 ,$38.44 ,$37.11 
3/27/12,$37.94 ,2539178,$37.16 ,$39.95 ,$37.03 
3/26/12,$37.40 ,3140470,$35.59 ,$38.09 ,$35.04 
3/23/12,$34.08 ,1170567,$34.26 ,$34.63 ,$33.15 
3/22/12,$34.40 ,522353,$34.97 ,$35.15 ,$34.30 
3/21/12,$35.15 ,607103,$34.94 ,$35.30 ,$34.60 
3/20/12,$34.96 ,567001,$34.98 ,$35.20 ,$34.57 
3/19/12,$34.98 ,1015586,$35.26 ,$35.32 ,$34.54 
3/16/12,$35.32 ,728336,$34.90 ,$35.89 ,$34.83 
3/15/12,$35 ,571596,$35.28 ,$35.48 ,$34.78 
3/14/12,$35.29 ,851464,$36 ,$36 ,$34.80 
3/13/12,$36.09 ,1001543,$36.51 ,$36.59 ,$35.50 
3/12/12,$36.01 ,1962400,$34.69 ,$36.29 ,$34.60 
3/9/12,$34.74 ,1553323,$33.20 ,$35.31 ,$33.20 
3/8/12,$33.07 ,633267,$33.11 ,$33.49 ,$33.04 
3/7/12,$33.12 ,364831,$33.12 ,$33.32 ,$32.91 
3/6/12,$33.11 ,573749,$33.25 ,$33.28 ,$32.62 
3/5/12,$33.77 ,466938,$34.35 ,$34.40 ,$33.46 
3/2/12,$34.04 ,549971,$34.40 ,$34.50 ,$33.71 
3/1/12,$34.41 ,703435,$33.51 ,$34.50 ,$33.31 
2/29/12,$33.41 ,535584,$33.81 ,$34.12 ,$33.14 
2/28/12,$33.81 ,612183,$33.64 ,$34.44 ,$33.17 
2/27/12,$33.62 ,605953,$33.41 ,$34 ,$33 
2/24/12,$33.75 ,959766,$34.23 ,$34.52 ,$33.27 
2/23/12,$34.53 ,820345,$33.99 ,$34.97 ,$33.56 
2/22/12,$34.22 ,1654570,$34.50 ,$34.72 ,$32.50 
2/21/12,$34.50 ,1135788,$34.87 ,$34.87 ,$33.81 
2/17/12,$34.97 ,1376645,$33.99 ,$34.97 ,$33.50 
2/16/12,$34.18 ,2219636,$33.50 ,$34.51 ,$32.54 
2/15/12,$33.60 ,2757062,$33.10 ,$34.41 ,$32.27 
2/14/12,$33.17 ,1810609,$31.74 ,$33.79 ,$31.40 
2/13/12,$31.49 ,1157858,$31.55 ,$32.06 ,$30.90 
2/10/12,$31.10 ,1874139,$32.26 ,$32.27 ,$29.84 
2/9/12,$32.58 ,1276944,$32 ,$32.90 ,$31.43 
2/8/12,$31.93 ,623626,$31.60 ,$32.01 ,$31.29 
2/7/12,$31.60 ,1021503,$31.80 ,$31.80 ,$30.82 
2/6/12,$31.80 ,651861,$31.10 ,$31.90 ,$31.05 
2/3/12,$31.15 ,764418,$30.41 ,$31.33 ,$30.25 
2/2/12,$30.25 ,805610,$29.72 ,$30.88 ,$29.61 
2/1/12,$29.58 ,522924,$29.07 ,$29.70 ,$29 
1/31/12,$29.07 ,956313,$29.90 ,$30 ,$28.87 
1/30/12,$29.57 ,728979,$29.49 ,$29.61 ,$28.53 
1/27/12,$29.33 ,748361,$28.50 ,$29.72 ,$28.50 
1/26/12,$28.94 ,1271028,$28.07 ,$29.58 ,$28 
1/25/12,$27.97 ,611112,$27.27 ,$28.01 ,$27.05 
1/24/12,$27.42 ,857914,$26.63 ,$27.68 ,$26.44 
1/23/12,$26.77 ,594533,$26.81 ,$27.21 ,$26.60 
1/20/12,$26.60 ,662289,$26.90 ,$27 ,$26.40 
1/19/12,$26.76 ,1246222,$27.19 ,$27.74 ,$26.61 
1/18/12,$26.81 ,1260183,$26.69 ,$26.88 ,$26.25 
1/17/12,$26.60 ,4651291,$26.62 ,$27.34 ,$26.41 
1/13/12,$22.79 ,5466729,$28.40 ,$28.50 ,$22.64 
1/12/12,$28.25 ,729300,$28.48 ,$28.62 ,$27.81 
1/11/12,$28.23 ,672139,$27.62 ,$28.38 ,$27.30 
1/10/12,$27.62 ,671532,$27.44 ,$27.76 ,$27.25 
1/9/12,$27.25 ,896951,$27 ,$27.49 ,$26.12 
1/6/12,$26.91 ,986287,$27.20 ,$27.79 ,$26.41 
1/5/12,$27.12 ,1005432,$27.76 ,$27.93 ,$26.85 
1/4/12,$27.71 ,630036,$28.21 ,$28.67 ,$27.50 
1/3/12,$28.08 ,928052,$28.94 ,$29.50 ,$27.65 
12/30/11,$28.56 ,339660,$28.49 ,$28.98 ,$28.25 
12/29/11,$28.73 ,488150,$28.59 ,$29.34 ,$28.55 
12/28/11,$28.51 ,575138,$28.99 ,$29.24 ,$28.04 
12/27/11,$28.57 ,777403,$27.66 ,$28.77 ,$27.64 
12/23/11,$27.90 ,591390,$28 ,$28 ,$27.52 
12/22/11,$27.77 ,1009302,$27.60 ,$28.05 ,$27.30 
12/21/11,$27.57 ,1705407,$27.91 ,$28.07 ,$26.03 
12/20/11,$27.90 ,843281,$28.05 ,$28.45 ,$27.72 
12/19/11,$27.75 ,986952,$28.09 ,$28.50 ,$27.37 
12/16/11,$28 ,1029605,$28.79 ,$28.93 ,$27.98 
12/15/11,$28.62 ,700261,$28.67 ,$29.17 ,$28.12 
12/14/11,$28.53 ,1163840,$29.50 ,$29.68 ,$28 
12/13/11,$29.45 ,994015,$30.57 ,$30.93 ,$28.91 
12/12/11,$30.41 ,758657,$30.44 ,$30.62 ,$30.02 
12/9/11,$31.04 ,1239444,$30.54 ,$31.12 ,$30.28 
12/8/11,$30.89 ,3304884,$30.84 ,$31.65 ,$29.61 
12/7/11,$34.19 ,674244,$34.63 ,$34.89 ,$33.80 
12/6/11,$34.87 ,951710,$34.20 ,$34.98 ,$34.03 
12/5/11,$34.42 ,1160050,$33.53 ,$35 ,$33.43 
12/2/11,$33.30 ,802718,$32.83 ,$33.69 ,$32.40 
12/1/11,$32.60 ,1030108,$32.57 ,$33.99 ,$31.98 
11/30/11,$32.74 ,760265,$32.50 ,$32.93 ,$32.22 
11/29/11,$31.75 ,591054,$32.49 ,$33.07 ,$31.63 
11/28/11,$32.56 ,681124,$32 ,$33.28 ,$31.81 
11/25/11,$31.66 ,239595,$31.55 ,$32.41 ,$31.08 
11/23/11,$31.45 ,451713,$31.76 ,$32.05 ,$31.25 
11/22/11,$32.07 ,732518,$31.76 ,$32.79 ,$31.05 
11/21/11,$31.76 ,1031524,$32.44 ,$32.44 ,$31.05 
11/18/11,$32.60 ,902529,$33.64 ,$34.11 ,$32.54 
11/17/11,$33.68 ,1349265,$34.50 ,$34.90 ,$33.19 
11/16/11,$34.94 ,1832856,$33.48 ,$35 ,$33.40 
11/15/11,$33.93 ,890805,$32.92 ,$34.40 ,$32.73 
11/14/11,$33.22 ,1325656,$33 ,$33.54 ,$32.62 
11/11/11,$33.64 ,3868276,$31.90 ,$34.50 ,$30.57 
11/10/11,$31.33 ,747273,$30.94 ,$31.50 ,$30.65 
11/9/11,$30.88 ,953656,$30.87 ,$31.49 ,$30.30 
11/8/11,$31.84 ,1167830,$31.37 ,$32 ,$30.72 
11/7/11,$31.27 ,1265869,$31.64 ,$32 ,$30.75 
11/4/11,$32.31 ,3032857,$31.46 ,$32.40 ,$30.51 
11/3/11,$32.46 ,2509523,$30 ,$32.49 ,$29.53 
11/2/11,$28.71 ,874876,$29 ,$29.26 ,$28.25 
11/1/11,$28.88 ,635175,$28.39 ,$28.92 ,$28 
10/31/11,$29.37 ,1133969,$29.50 ,$29.51 ,$28.75 
10/28/11,$29.87 ,1263973,$28.50 ,$30 ,$28.01 
10/27/11,$28.76 ,869335,$28.34 ,$28.95 ,$28.11 
10/26/11,$27.98 ,510479,$28.19 ,$28.37 ,$27.40 
10/25/11,$28.25 ,654371,$28.23 ,$28.86 ,$27.80 
10/24/11,$28.55 ,940550,$27.87 ,$28.89 ,$27.75 
10/21/11,$28.03 ,1142550,$27.40 ,$28.30 ,$27.01 
10/20/11,$27.34 ,999647,$27.44 ,$27.47 ,$27 
10/19/11,$27.57 ,792850,$28.02 ,$28.06 ,$27.30 
10/18/11,$28.34 ,994690,$27.30 ,$28.43 ,$26.71 
10/17/11,$27.42 ,754439,$27.86 ,$28 ,$27.26 
10/14/11,$28.05 ,1400469,$28 ,$28.55 ,$27.26 
10/13/11,$27.94 ,1043413,$27.63 ,$28.47 ,$27.44 
10/12/11,$27.80 ,1123364,$27.25 ,$28 ,$27.20 
10/11/11,$27.61 ,575603,$27.51 ,$27.77 ,$27.09 
10/10/11,$27.88 ,923416,$27.31 ,$28.18 ,$27 
10/7/11,$26.99 ,1311548,$26.98 ,$27.60 ,$26.05 
10/6/11,$26.96 ,1769026,$25.37 ,$27.60 ,$25.02 
10/5/11,$25.37 ,1229068,$24.03 ,$25.84 ,$23.35 
10/4/11,$23.66 ,1200214,$23.29 ,$24.32 ,$22.93 
10/3/11,$23.73 ,1023130,$24.95 ,$25 ,$23.25 
9/30/11,$24.39 ,1336054,$24.80 ,$24.89 ,$23.49 
9/29/11,$24.12 ,929545,$25.72 ,$25.82 ,$23.55 
9/28/11,$24.59 ,723206,$26 ,$26.50 ,$24.51 
9/27/11,$26.19 ,674429,$26 ,$26.99 ,$25.57 
9/26/11,$25.52 ,934415,$26.52 ,$26.52 ,$24.90 
9/23/11,$26.38 ,1156328,$25.49 ,$26.62 ,$25.35 
9/22/11,$25.63 ,775802,$25.64 ,$26.11 ,$24.88 
9/21/11,$25.85 ,987577,$25.95 ,$26.95 ,$25.70 
9/20/11,$26.01 ,1180351,$25.98 ,$26.60 ,$25.67 
9/19/11,$25.77 ,1157349,$24.95 ,$25.81 ,$23.82 
9/16/11,$25.80 ,1400093,$24.78 ,$25.84 ,$24.49 
9/15/11,$24.82 ,562512,$24.58 ,$24.93 ,$24.33 
9/14/11,$24.34 ,830777,$24.25 ,$24.84 ,$23.79 
9/13/11,$24.08 ,726461,$23.01 ,$24.10 ,$22.75 
9/12/11,$22.88 ,566571,$22.50 ,$23.31 ,$22.45 
9/9/11,$22.97 ,669263,$23.37 ,$23.57 ,$22.55 
9/8/11,$23.61 ,505697,$23.58 ,$24.03 ,$23.28 
9/7/11,$23.84 ,459186,$23.39 ,$24 ,$23.28 
9/6/11,$22.94 ,809760,$22.50 ,$23.20 ,$22.29 
9/2/11,$23.07 ,769831,$23.66 ,$23.99 ,$22.68 
9/1/11,$24 ,848085,$24.66 ,$24.87 ,$23.84 
8/31/11,$24.74 ,823735,$24.80 ,$25.50 ,$24.28 
8/30/11,$24.63 ,366159,$24.50 ,$24.77 ,$24.09 
8/29/11,$24.71 ,803302,$24.22 ,$24.85 ,$24.02 
8/26/11,$23.73 ,761756,$22.71 ,$23.95 ,$22.07 
8/25/11,$23.11 ,679740,$23.87 ,$23.87 ,$22.90 
8/24/11,$23.87 ,684238,$23.10 ,$23.93 ,$22.83 
8/23/11,$22.96 ,868968,$21.93 ,$23.11 ,$21.50 
8/22/11,$21.95 ,986081,$23.11 ,$23.80 ,$21.68 
8/19/11,$22.30 ,1375077,$23.86 ,$24.22 ,$22 
8/18/11,$24.26 ,1056569,$25 ,$25.15 ,$23.47 
8/17/11,$25.83 ,640922,$26.39 ,$26.65 ,$25.51 
8/16/11,$26.10 ,537688,$26.13 ,$26.54 ,$25.83 
8/15/11,$26.23 ,738572,$26.62 ,$26.75 ,$25.93 
8/12/11,$26.31 ,1009020,$25.60 ,$27.14 ,$25.36 
8/11/11,$25.30 ,829884,$24.04 ,$25.75 ,$24 
8/10/11,$23.82 ,1564147,$25.44 ,$25.44 ,$23.63 
8/9/11,$25.06 ,1333382,$24.15 ,$25.45 ,$23.70 
8/8/11,$23.64 ,2608472,$23.10 ,$24.44 ,$23.10 
8/5/11,$24.24 ,1964376,$24.99 ,$25.38 ,$22.83 
8/4/11,$24.75 ,3064233,$26.51 ,$26.89 ,$24.67 
8/3/11,$27.20 ,1790210,$27.50 ,$27.83 ,$26.34 
8/2/11,$27.34 ,1549220,$28.69 ,$29.20 ,$27.27 
8/1/11,$28.77 ,1164822,$28.67 ,$28.98 ,$28.21 
7/29/11,$28.17 ,948127,$27.80 ,$28.40 ,$27.50 
7/28/11,$28.17 ,938629,$27.60 ,$28.55 ,$27.54 
7/27/11,$27.64 ,958403,$28.50 ,$28.50 ,$27.51 
7/26/11,$28 ,760532,$28.31 ,$28.77 ,$27.97 
7/25/11,$28.49 ,673291,$29.01 ,$29.25 ,$28.44 
7/22/11,$29.29 ,583468,$28.70 ,$29.54 ,$28.55 
7/21/11,$28.70 ,1011406,$28.91 ,$29.16 ,$28.10 
7/20/11,$28.69 ,3048294,$28 ,$30.44 ,$27.80 
7/19/11,$27.89 ,1026048,$27.58 ,$28.11 ,$27.54 
7/18/11,$27.23 ,851877,$27.34 ,$27.45 ,$26.63 
7/15/11,$27.58 ,708954,$27.79 ,$27.83 ,$27.40 
7/14/11,$27.61 ,1158931,$28.53 ,$28.96 ,$27.25 
7/13/11,$28.64 ,1065942,$28.43 ,$29.03 ,$27.90 
7/12/11,$28.17 ,1045306,$28.37 ,$29.09 ,$28 
7/11/11,$28.35 ,975703,$28.40 ,$28.53 ,$28 
7/8/11,$28.81 ,1240580,$29.89 ,$29.89 ,$28.59 
7/7/11,$29.73 ,1327821,$29.14 ,$30 ,$29.01 
7/6/11,$28.96 ,926889,$29.14 ,$29.14 ,$28.55 
7/5/11,$29.14 ,995989,$29.02 ,$29.52 ,$28.71 
7/1/11,$29.02 ,854839,$29.07 ,$29.60 ,$28.80 
6/30/11,$29.13 ,946434,$28.50 ,$29.33 ,$28.40 
6/29/11,$28.29 ,1459208,$28.50 ,$29.09 ,$28.07 
6/28/11,$28.11 ,889132,$27.79 ,$28.25 ,$27.67 
6/27/11,$27.46 ,1809367,$27.73 ,$28.28 ,$27.31 
6/24/11,$27.57 ,3608458,$27.64 ,$27.97 ,$27.26 
6/23/11,$27.71 ,1169990,$27.20 ,$27.72 ,$26.21 
6/22/11,$27.21 ,1475533,$27.37 ,$28.25 ,$27.10 
6/21/11,$27.53 ,1495963,$26.24 ,$27.73 ,$26 
6/20/11,$26.01 ,1537709,$26.29 ,$26.46 ,$25.50 
6/17/11,$26.50 ,1713665,$26.87 ,$27.70 ,$26.14 
6/16/11,$26.50 ,1842124,$27.67 ,$28 ,$25.74 
6/15/11,$27.32 ,1344678,$28.44 ,$28.45 ,$27.07 
6/14/11,$28.60 ,1573200,$28.54 ,$29.70 ,$28.52 
6/13/11,$28.43 ,1713392,$28.07 ,$28.88 ,$27.88 
6/10/11,$27.86 ,1566532,$27.52 ,$28.30 ,$27.35 
6/9/11,$27.62 ,1603120,$27.43 ,$28.10 ,$27.10 
6/8/11,$27.12 ,1695836,$28.44 ,$28.60 ,$27.02 
6/7/11,$28.37 ,1222099,$28.94 ,$29.39 ,$28.26 
6/6/11,$28.70 ,2330917,$30.10 ,$30.13 ,$28.26 
6/3/11,$30.13 ,6208734,$29.95 ,$31.50 ,$29.50 
6/2/11,$28.76 ,983391,$28.52 ,$29.32 ,$28.51 
6/1/11,$28.52 ,1529896,$30 ,$30.10 ,$28.38 
5/31/11,$30.14 ,3289111,$29.69 ,$30.28 ,$29.55 
5/27/11,$29.55 ,1687069,$29.54 ,$29.67 ,$28.82 
5/26/11,$29.48 ,3336891,$28.82 ,$29.76 ,$28.10 
5/25/11,$28.98 ,4691859,$26.90 ,$29.01 ,$26.17 
5/24/11,$26.72 ,613673,$27.02 ,$27.50 ,$26.60 
5/23/11,$26.82 ,863548,$27.62 ,$27.62 ,$26.62 
5/20/11,$27.97 ,842434,$28.26 ,$28.28 ,$27.35 
5/19/11,$28.20 ,2654467,$27.03 ,$28.44 ,$26.60 
5/18/11,$26.35 ,729407,$26.10 ,$26.47 ,$25.52 
5/17/11,$25.96 ,1234156,$27 ,$27 ,$25.72 
5/16/11,$26.60 ,755622,$27.99 ,$27.99 ,$26.55 
5/13/11,$27.55 ,661367,$28 ,$28.19 ,$27.30 
5/12/11,$27.67 ,627640,$27.07 ,$27.74 ,$26.65 
5/11/11,$27.07 ,961478,$28.20 ,$28.30 ,$26.92 
5/10/11,$28.33 ,1535218,$28.24 ,$28.95 ,$27.91 
5/9/11,$27.91 ,916303,$27 ,$28 ,$26.85 
5/6/11,$27.12 ,981606,$26.90 ,$27.70 ,$26.62 
5/5/11,$26.44 ,1218449,$27.20 ,$27.44 ,$26.17 
5/4/11,$26.69 ,1030850,$26.78 ,$27 ,$25.75 
5/3/11,$26.87 ,913865,$27.38 ,$27.39 ,$26.50 
5/2/11,$27.45 ,784560,$27.60 ,$27.80 ,$27.06 
4/29/11,$27.60 ,726240,$27.69 ,$27.87 ,$27.42 
4/28/11,$27.66 ,1644014,$27.07 ,$27.69 ,$26.72 
4/27/11,$27.08 ,996901,$26.93 ,$27.36 ,$26.63 
4/26/11,$26.93 ,1372343,$26.66 ,$27.25 ,$26.31 
4/25/11,$26.39 ,800839,$26.70 ,$26.73 ,$25.97 
4/21/11,$26.74 ,1384909,$25.85 ,$26.98 ,$25.59 
4/20/11,$25.75 ,837169,$25.70 ,$26.09 ,$25.30 
4/19/11,$25.16 ,548393,$25.26 ,$25.26 ,$24.65 
4/18/11,$25.03 ,1033871,$25.13 ,$25.62 ,$24.36 
4/15/11,$25.58 ,943451,$25.65 ,$26.18 ,$25.41 
4/14/11,$25.14 ,983382,$24.87 ,$25.28 ,$24.20 
4/13/11,$24.93 ,1211444,$25.13 ,$25.69 ,$24.81 
4/12/11,$24.65 ,1357401,$25.08 ,$25.21 ,$24.30 
4/11/11,$25.27 ,1369150,$26.47 ,$26.53 ,$25.02 
4/8/11,$26.49 ,1946252,$27.58 ,$27.60 ,$26.36 
4/7/11,$27.24 ,2809116,$26.85 ,$27.94 ,$26.45 
4/6/11,$26.49 ,1288297,$26.99 ,$27.01 ,$25.80 
4/5/11,$26.70 ,3180827,$25.90 ,$27 ,$25.69 
4/4/11,$25.83 ,2609227,$26.83 ,$27 ,$25.23 
4/1/11,$26.66 ,2864787,$27.45 ,$28.18 ,$26.57 
3/31/11,$27.75 ,11514590,$26.55 ,$28.71 ,$26.50 
3/30/11,$23.71 ,1223277,$24.11 ,$24.49 ,$23.01 
3/29/11,$23.92 ,755391,$23.30 ,$24 ,$23.21 
3/28/11,$23.25 ,1058018,$22.70 ,$23.54 ,$22.55 
3/25/11,$22.75 ,567922,$22.43 ,$23 ,$22.40 
3/24/11,$22.33 ,462160,$22.14 ,$22.38 ,$21.98 
3/23/11,$22.21 ,422793,$22.11 ,$22.27 ,$21.77 
3/22/11,$22.19 ,582813,$22.73 ,$22.86 ,$22 
3/21/11,$22.73 ,411650,$23.05 ,$23.05 ,$22.54 
3/18/11,$22.96 ,687823,$23.19 ,$23.19 ,$22.51 
3/17/11,$22.81 ,922504,$23.24 ,$23.43 ,$22.64 
3/16/11,$22.82 ,1158176,$22.86 ,$23.25 ,$22.69 
3/15/11,$22.95 ,1318756,$22.20 ,$22.96 ,$21.80 
3/14/11,$23.25 ,1165971,$23.82 ,$24 ,$23.20 
3/11/11,$24.07 ,930794,$23.85 ,$24.25 ,$23.53 
3/10/11,$24.01 ,1016947,$24.44 ,$24.49 ,$23.73 
3/9/11,$24.72 ,924721,$24.66 ,$24.99 ,$24.27 
3/8/11,$24.66 ,1399851,$24.60 ,$24.96 ,$24 
3/7/11,$24.94 ,2033431,$24.93 ,$25.40 ,$24.70 
3/4/11,$24.95 ,1580100,$24.48 ,$24.99 ,$23.78 
3/3/11,$24.36 ,640140,$24.48 ,$24.79 ,$24.06 
3/2/11,$24.02 ,663294,$23.82 ,$24.28 ,$23.73 
3/1/11,$23.94 ,1106350,$24.05 ,$24.32 ,$23.70 
2/28/11,$23.89 ,1051106,$23.74 ,$24.10 ,$23.50 
2/25/11,$23.61 ,1346257,$22.81 ,$23.85 ,$22.69 
2/24/11,$22.53 ,1055250,$21.78 ,$22.58 ,$21.50 
2/23/11,$21.83 ,1605508,$22.18 ,$22.50 ,$21.11 
2/22/11,$21.87 ,2064540,$22.88 ,$23 ,$21.78 
2/18/11,$23.18 ,2370620,$23.33 ,$23.49 ,$22.96 
2/17/11,$23.60 ,2618154,$24.63 ,$25.49 ,$23.55 
2/16/11,$24.73 ,4112906,$23.10 ,$24.97 ,$23.07 
2/15/11,$22.84 ,944870,$23.01 ,$23.17 ,$22.56 
2/14/11,$23.08 ,1283004,$23.64 ,$24.14 ,$23.05 
2/11/11,$23.25 ,634472,$23.25 ,$23.75 ,$22.94 
2/10/11,$23.22 ,836020,$23.26 ,$23.64 ,$22.81 
2/9/11,$23.21 ,2635562,$24.13 ,$24.18 ,$22.79 
2/8/11,$24.49 ,3504883,$23.78 ,$25.25 ,$23 
2/7/11,$23.07 ,895011,$23.26 ,$23.26 ,$22.88 
2/4/11,$23.46 ,543917,$23.44 ,$23.67 ,$23.22 
2/3/11,$23.63 ,509317,$23.82 ,$23.90 ,$23.15 
2/2/11,$23.94 ,569472,$24.16 ,$24.18 ,$23.67 
2/1/11,$23.91 ,707791,$24.31 ,$24.73 ,$23.54 
1/31/11,$24.10 ,830214,$24.05 ,$24.12 ,$23.50 
1/28/11,$24.01 ,1048311,$24.88 ,$24.88 ,$23.75 
1/27/11,$24.92 ,895655,$24.74 ,$25.08 ,$24.53 
1/26/11,$24.75 ,1079867,$24.71 ,$24.88 ,$24.10 
1/25/11,$24.68 ,1271457,$24.65 ,$24.89 ,$24.02 
1/24/11,$24.49 ,1644828,$23.53 ,$24.81 ,$23.23 
1/21/11,$23.04 ,1216671,$23.12 ,$23.59 ,$22.71 
1/20/11,$22.62 ,2279858,$24.03 ,$24.45 ,$22.37 
1/19/11,$24.03 ,2370414,$25.27 ,$25.47 ,$23.75 
1/18/11,$25.64 ,1620171,$25.48 ,$25.64 ,$24.75 
1/14/11,$25.75 ,1191921,$26.15 ,$26.58 ,$25.61 
1/13/11,$26.22 ,723422,$26.96 ,$26.97 ,$26.16 
1/12/11,$26.96 ,964322,$27.01 ,$27.40 ,$26.52 
1/11/11,$26.96 ,1704365,$28.59 ,$28.71 ,$26.92 
1/10/11,$28.45 ,1342612,$28.17 ,$28.68 ,$28.05 
1/7/11,$28.24 ,2247340,$28 ,$28.58 ,$27.90 
1/6/11,$27.88 ,2061117,$26.83 ,$28 ,$26.81 
1/5/11,$26.83 ,1446569,$26.48 ,$26.90 ,$26.19 
1/4/11,$26.67 ,1187371,$26.66 ,$26.95 ,$26.02 
1/3/11,$26.62 ,1282904,$26.84 ,$27.00 ,$25.90 
12/31/10,$26.63 ,1417687,$26.57 ,$27.25 ,$26.50 
12/30/10,$26.50 ,2040967,$27.70 ,$27.90 ,$26.38 
12/29/10,$27.73 ,3319130,$27.03 ,$28.01 ,$26.50 
12/28/10,$26.41 ,4055705,$25.85 ,$26.75 ,$25 
12/27/10,$25.55 ,9301329,$28.02 ,$28.58 ,$25.06 
12/23/10,$30.09 ,1552425,$31.26 ,$32.48 ,$29.92 
12/22/10,$32.63 ,833256,$32.25 ,$32.86 ,$31.70 
12/21/10,$32.26 ,777678,$31.80 ,$32.69 ,$31.71 
12/20/10,$31.70 ,523320,$31.64 ,$32.19 ,$31.26 
12/17/10,$31.36 ,811943,$31.34 ,$31.54 ,$30.71 
12/16/10,$30.81 ,789970,$30 ,$30.91 ,$29.65 
12/15/10,$29.60 ,742900,$28.67 ,$29.97 ,$28.53 
12/14/10,$28.53 ,1765385,$30.29 ,$30.39 ,$27.76 
12/13/10,$30.55 ,410331,$31.64 ,$31.77 ,$30.40 
12/10/10,$31.52 ,429381,$32.05 ,$32.92 ,$31.13 
12/9/10,$32.05 ,405983,$32.51 ,$32.72 ,$31.65 
12/8/10,$32.37 ,659980,$32.48 ,$32.49 ,$31.52 
12/7/10,$31.56 ,1310492,$30.49 ,$32.40 ,$30.05 
12/6/10,$30.31 ,1273875,$31.35 ,$31.45 ,$29.56 
